ngram,hawkish,dovish
기업 이익 매크로,1,0
분기 유로존 GDP,0,1
대출태도 서베이 타이트,0,1
설비 투자 분기,1,0
우려 자극 미국,0,1
위기 fed,0,1
약화 서비스,1,0
수지 상품 수지,1,0
한국 무역 한국 수출,1,0
EPS 기준,0,1
반전 업,1,0
PMI 미국 SP 글로벌,0,1
구인 건수 크,1,0
증가 하반기 핵심,0,1
OECD 제조업 신뢰지수 미국,0,1
수출입 증가율 추이,0,1
부분 분명,1,0
아일랜드 MSCI ETF,0,1
국채 단기 국채,0,1
제외 전월 비,1,0
미국 ISM 지수,0,1
완화 기 대가,1,0
높 방향,0,1
주요 선진,0,1
타이트한 고용,0,1
ECB 통화정책회의 fed,0,1
선박 무역 영업이익 조원 선박,0,1
fed 마지막,1,0
모멘텀 전략,0,1
상승 교역조건,0,1
선행 지수 일본 소비자 물가,1,0
스프레드 투자 증권,1,0
근원 PCE 물가 평균 임금,0,1
축 채권,1,0
동행 흐름,0,1
기인 중국,1,1
유로존 경기 완만,0,1
경기 부진 불구,1,0
지수 유로존 소비자 기대 지수,1,0
기준 영국 SP 서비스업 PMI,1,0
CRB 인덱스,1,0
배포 전송 변형 제공 시점,0,1
하연 투자자,1,0
갭 상승,0,1
투자 도표,1,0
ECB 투자,0,1
전월 대비 상승 제조업,1,0
임금 일본,1,0
물가 국제 유가 하락,0,1
주간 수익률 선진 신흥 상대지수,1,0
코스피200 종목 동향 이익,1,0
거래 비율 미국,1,0
PER EPS 연간,1,0
글로벌 주식시장 이익 밸류에이션,0,1
ff 금리 fed,1,0
분기 정책,0,1
연관 공급,0,1
크 폭 감소 소비,0,1
농협 수출입,0,1
지정학 위험 포함 해외 경제,0,1
공사채 은행채 은행채 특수채,1,0
견실 증가 민간,1,0
해운 보험 철강,1,0
단기 금리 채권 금리,0,1
필수소비재 에너지 운송 미국,1,0
우려 채권 금리,1,0
증권주 단위 차주,0,1
상향 하향 표 채권,0,1
상승 관련 불확실성 크 판단,0,1
펀 털,0,1
기준 미매각 실제 발행금액,0,1
현황 회사채,1,0
유통 종합 화학 석유화학 정유,1,0
여전채 국고채 회사채 회사채 회사채,0,1
만기 누적 순발행 현황 회사채,1,0
스페인 국채 시장 금리,0,1
건설 건설 화장품,1,0
하반기 크레딧 시장 게임,1,0
레저 기계 항공 의류 기계,1,0
권고 주요,0,1
안정 안정 유지 안정 안정,1,0
지주 유통,1,0
물 원달러 홍콩 증시 동향,1,0
추이 재무부,0,1
외국인 국내 주식시장 가량,0,1
배 공급 흡수 공급,0,1
해당 입찰 흥행 의미 미국,1,0
공급 흡수 공급,0,1
분석 설정,1,0
Etf Etf,1,0
회사채 리서치 본부 민평,1,0
발행 추이 리서치 본부,1,0
수익률 배분 기준 수익률,0,1
신흥 투자 증권주 비중,1,0
Etf 국채 Etf 물가채,0,1
대비 구분 비중,1,0
전략 외채 투자전략 의견,1,0
스프레드 신흥국 스프레드 신흥국,0,1
엔달러 유로 금,0,1
엔달러 환율 동향 원달러,1,0
인하 인하 인상,0,1
금일 ECB,0,1
부진 영업,1,0
원달러 상승 출발,0,1
건설 플랜트 피에스,1,0
건설 건설 증권 에스,0,1
대차대조표 채권 주요 금리 스프레드,0,1
금융지주 금융지주 한국,0,1
국제 유가 하락 둔화,0,1
중국 경기 회복 국내,1,0
주거비 물가 대비,0,1
만기 국채 금리 브라질,0,1
섹터별 유통 수급 추이 도표,1,0
수요예측 신용등급 변동,1,0
뉴딜 지수 코스피200 우수기업 코스피200,1,0
적용 등급평가,0,1
평균 해외,0,1
부채 예금 준비금 재무부 일반,0,1
회사채 등급간 스프레드 추이,0,1
밴드 결정 금리 유효경쟁,0,1
구분 경쟁 비,1,0
회사채 카드채 캐피탈채 카드채,1,0
칠레 페소 콜롬비아 페소 멕시코,0,1
해외 보유자산,0,1
최저 평균 국채 통안채,1,0
국고채 물 기준 국고채 스프레드,1,0
국민 종 통안채 통안채 예보,0,1
통안채 은행채 은행채,0,1
CP 국고채 일드커브 일드커브,1,0
건수 액수,0,1
회사채 발행 만기 만기 회사채,0,1
IRS 회사채 IRS IRS 순매수,1,0
부채 상환능력 분기 자산부채,0,1
주간 주요 채권 금리 신용스프레드,1,0
이탈리아 금,0,1
부담 사이,1,0
독일 인니 루피아,0,1
자금흐름 외국인 기금 MMF,1,0
스프레드 스프레드 스프레드 사용 목적,1,0
약세 약세 종목명 종목명 종목명,1,0
여전 회사 특수채,0,1
평사 평사 평사 변동,0,1
신용 신용 신용등급 등급 등급,1,0
기간 자본이익 손실,0,1
당일 평균,1,0
채권지수 자산,1,0
대상 개별,1,0
반영 국채 국고채 회사채 보간법,0,1
현황 표 회사채 수요예측,0,1
거래주체 여전채,1,0
등급간 갭,0,1
채권 국내 채권 이미,0,1
손익 듀레이션 추이 신규 편입종목,1,0
만기 금리 밴드 개별 민평,0,1
아시아 개별 국가 중국 펀드,1,0
자산 석실 해외,0,1
회사채 수요예측 결정 스프레드 결과,1,0
증빙 사용 해외 크레딧,0,1
검토 운송,0,1
편입 수익,0,1
후반 첨부 표 크레딧,1,0
표 금액 그대로 재투자 가정,1,0
존재 여전채,1,0
미국 세법,0,1
지정 수출,1,0
중국 호주 멕시코,0,1
국고채 스프레드 회사채 스프레드,0,1
만기 순발행 발행 만기 순발행,1,0
수익률 보고서 직전 금리 계산,0,1
시설 개별 민평 시설,1,0
전환 주간,1,0
사항 결정,0,1
구조조정 시작,1,0
인하 인하 기대,1,0
상승 실업률 하락 앞,0,1
보유자 주택 매입 불가능,0,1
위안 비중 비중 비중 비중,1,0
fed 완만,0,1
호텔 레스토랑 레저,1,0
원달러 엔달러 환율 엔달러 수급,0,1
가권지수 외국인 누적 순매수,1,0
공모 주식형 수익증권 펀드,0,1
의류 자동차 후구퉁 주요,0,1
완화 화학 그룹 전기 드,1,0
코드 종목명 종가 최고 최저,0,1
의료 금융 통신서비스 유틸리티 미국,1,0
영국 독일 프랑스 플 일본,0,1
하향 하향 하향 조정 조정,0,1
언론 투자 증권,1,0
한은 한은 한은 한은,1,0
비둘기 비둘기 비둘기,1,0
스프레드 스프레드 스프레드 스프레드 변화,0,1
현황 과제,1,0
배 금융 배,0,1
상승 기평,1,0
위안 위안 유로 위안,0,1
지난주 SP500,1,0
신흥국 자금흐름 주식 머니 맵,1,0
컨센서스 추이 일본 명목,0,1
상향 신흥국,0,1
경제 망,1,0
토지 개혁,1,0
본질 구체적 인과관계 형성,0,1
프랑스 독일 대만 GDP 대비,0,1
부분 매우,0,1
경기 선행 지수 기존 주택,0,1
PER 대비 고평가 개인,0,1
대내외 대내외 대내외 대내외,1,0
유틸리티 기관 외국인 연기금,1,0
물가 캐나다,0,1
투자 결정 고객,1,0
산업 성장률,1,0
GDP 정부 부채 가계,1,0
유럽 경제 구조변화 뿌리,1,0
중국 중국 중국 중국 제조업,0,1
통신 유틸리티 산업재,0,1
브라질 브라질 명목 명목 명목,1,0
현물 구리 선물 알루미늄 대두,1,0
세계 면적 평방,0,1
해외 신흥국,0,1
대비 상승률 추가,1,0
변화 글로벌 글로벌 글로벌 글로벌,0,1
부동산 외교,0,1
순공급 인민은행 역rp 역RP,0,1
투자자 해외 투자자,1,0
기대 지수 미국 분기 GDP,0,1
중국 소매 판매 소매,1,0
완화 화학 그룹,1,0
주택 건설 용지,0,1
일본 일본 명목,1,0
유로존 유로존 명목,1,0
요인 구분 대비 대비 대비,0,1
금리 미국 미국 미국 변동성,0,1
월간 fed 자산 증감 추이,0,1
프로그램 보유 유가증권 준비금,0,1
신용평가 투자 증권,1,0
수요예측 호조,1,0
지수 잠정 전월,0,1
추이 전체 기준,0,1
수지 전월 전년 미국,0,1
내용 일자 성명 직책 성향,1,0
선행 지수 순환변동치 전월 전년,0,1
한국 농축수산물 석유 석유,1,0
발전 가격,1,0
잔고 순증,1,1
평균 민평 한국 서부,1,0
감소 확대 수록 수요 증가,1,0
매파 연설 한국 국고채,0,1
총국 소득세 법인세,1,0
금년 성장률 대체로 부합 성장,1,0
계획 실적 계획,1,0
이자보상배율 영업이익,0,1
전년 PCE PCE PCE 전월,1,0
국고채 최대,0,1
고려 크레딧,0,1
사용 미국 금리 미국 미국,1,0
은행채 발행 부담,1,0
기간 거래 추이,0,1
스프레드 추이 투자 증권주 기준일,1,0
스프레드 회사채 발행,1,0
순매수 추이 일자,0,1
대상 구분,1,0
종목명 수익률,0,1
투자 상담 권유 광고,0,1
주간 미국 쿠싱 지역 재고,1,0
통화정책 회원국 국채 매입,0,1
다르 이용 관련 투자,1,0
숭어 먼저 망둥이,1,0
취합 현지 기준 컨센서스 전기,1,0
산출 표시 트레이드 증권,0,1
보도 트레이드 증권,1,0
문구 문구 삭제 삭제,0,1
PBR 배 ROE 연간,1,0
정보 정확 보장,1,0
상업 순매수 천연가스,0,1
대비 대비 가격 매력 가격,0,1
회사채 스프레드 국채,1,0
공란 수요예측 결과 공시,0,1
금리 밴드 결정 스프레드,1,0
스프레드 변동 단위 구분,0,1
이표 동월,0,1
신용스프레드 주요,1,0
보험 투신 기금 조원 기타법인,0,1
스프레드 회사채 스프레드 여전채,1,0
추이 여전채 여전채 여전채,1,0
상승률 금리 무역,0,1
일간 강세 주간 강세,1,0
CRB 상품지수 글로벌,0,1
연초 상승 선진시장,0,1
신흥시장 유틸리티,1,0
동향 설명 주간 요약 한국,0,1
예하 한국은행,1,0
주요 채권 금리,1,0
인상 인상 인상 인하,1,0
목 소매,0,1
부정적 약간,0,1
대기업 계열사 일감,0,1
의견과 목표주가 유지,0,1
유럽 정상회의,1,0
경기 종합 금리동결,0,1
유럽중앙은행 만기,1,0
유입 추가,1,0
보험료 증가율,1,0
수익 모두,1,0
토대 제공,0,1
판단 그동안,1,0
달러 장 마감 영국 런던,1,0
얼마 원미 이상,0,1
이상 내년 평균,0,1
침체 원화,0,1
조치 또,0,1
도크 판단,0,1
시기 비판 제기 한은,1,0
둔화 소비자 기대 인플레이션율,1,0
긍정적 원달러환율 정도,1,0
성장률 얼마 소비자 물가 상승률,1,0
미국 중국 단계 무역 합의,1,0
기존 주식,0,1
부채 이슈,1,0
누적 손실률 이상 중도,0,1
자동차 유통,1,0
종합 개편 방안,1,0
지역 경기 회복,1,0
차익거래 순매수 비차익거래 순매도,1,0
판매 운용,0,1
외환시장 원달러환율 원대 중반,1,0
급등 부담감,1,0
자매결연,1,0
소비세 인상 일본,0,1
인민은행 지난주,0,1
중국 싱가포르,1,0
합리적 조정,1,0
노동소득분배율,1,0
비중 시장,1,0
원화 강세 수출기업,0,1
국채선물 틱 상승 거래 마감,0,1
전주 대비 상승 마감,1,0
딜러 중국,0,1
마감 스와프,0,1
주식시장 외국인 매도,1,0
어렵 고평가,1,0
낮 국고채 금리,1,0
상단 저항선,1,0
부분 소비자,0,1
외환시장 달러화 오후 대비,1,0
국고3년 지표물 기준 전날 출발,0,1
유가 서부텍사스산원유 부총리,0,1
부진 소폭,1,0
금리 인하 먼저,1,0
차이 의미 스와프베이시스,0,1
금리스와프 채권시장,0,1
단기자금시장 지급준비금 부족,1,0
주목 채권시장 국고채,1,0
금통위 이달 기준금리 결정 정례회의,0,1
간 실적 전망치,1,0
지적 원화,0,1
이상 구간 하락,0,1
우리나라 미국 장기,1,0
금리 조정 불가피,1,0
금리 적용 기존,0,1
대출 긴급,1,0
조치 반영,1,0
공공 보건,0,1
종목 보합 종목 한경,1,0
크 미시 대응 먼저 고금리정책,0,1
부문 경기 대응,1,0
중국 나라,0,1
미국 금융규제,1,0
팍스 TV 투자전략 방송 국내,0,1
시장 물,0,1
밤 최종호가,0,1
국내 금융기관 경제연구소,0,1
낮 국고30년 물 대비,0,1
현지 언론 보도,0,1
키 예 중앙은행 기준금리,1,0
명목 기준,0,1
신용카드사태,0,1
결정 사실,0,1
유예 기존,0,1
선 회복 상승세,1,0
사태 금융위기,1,0
노도 강 지역,1,0
착수 인내심 발휘,1,0
만기 국고채 수익률,1,0
셔터 스톡,0,1
오름세 지수,0,1
이동 분석,0,1
측면 증시,1,0
고용 질적,1,0
인상 수혜 주로,1,0
물가 종합,0,1
분양가 인하 효과,1,0
기업 세금,1,0
유진 챔피언,1,0
열띤 토론,0,1
NIM 작년,0,1
가격 큰 폭,0,1
확대 함께,1,0
이유 또,1,0
마감 트럼프 미국,1,0
확대 보유,1,0
너무 많이 위험,0,1
사장 보증서,1,0
원자력발전,1,0
국채선물 양,0,1
접합체,0,1
완화 월가,0,1
급락 근월물,1,0
연속 부진,1,0
일반 국채,1,0
금리 전날 포인트 상승,1,0
고용 양호,0,1
뜨거운,0,1
궤 같이,0,1
기온 평년,0,1
대체로 맑,0,1
대출상품 햇살론,1,0
우려 커질,0,1
입금 금액,0,1
역세권 복합,0,1
대비 플러스 전환,0,1
국채 혼합,0,1
뉴욕증시 주가지수,0,1
개인 소비 설비,0,1
파산 실리콘밸리 은행,0,1
불안 Fed,1,0
매수 분기 매출,0,1
물량 지역,0,1
전년 대비 가장,0,1
기업 밸류 업 원방,0,1
기업 가량,0,1
전환 지원금,1,0
배 작년,1,0
거래 외국인 기관 어치,1,0
구조 지난해,1,0
상승세 오전 코스피지수,1,0
코스닥 지수 전장 대비,1,0
대출 금리 이상,0,1
미국 경기 견고,1,0
환율 복합,0,1
낙폭 작,1,0
전반 가계,1,0
효과 긍정적,1,0
수치 주가,0,1
랠리 크,1,0
침체 침체,0,1
일찍 시작,0,1
낙찰 금리 발행 당시 시장,1,0
모두 상회,0,1
어치 어치 주식,1,0
관세 위험,1,0
분기 강력,1,0
매출 큰,0,1
TGIF,0,1
뉴스 코알라 기사,0,1
뉴스 구독자 대상,1,0
기온 내외,1,0
침체 소상공인,1,0
재테크 전문,0,1
중국 고율,0,1
중국 관세청,0,1
수낙 총리,0,1
적자 작년,1,0
낙찰률 전월 대비 포인트,1,0
다음 총선,0,1
현지 시간 뉴욕증시,0,1
부족 높,1,0
활용 주식,1,0
금액 비율,0,1
정책 많,1,0
정부 차관,0,1
개인 어치 주식 기관,0,1
자동차 미국,1,0
핵심 내용 전달,0,1
대표 사진,1,0
다우지수 대비,0,1
오전 코스피 대비 포인트,0,1
물가 발언,1,0
개입 우려,1,0
마감 높 증권사 스와프 딜러,1,0
금리 오후 거래일 마감 금리,1,0
투자 글로벌 공급,1,0
우려 금리 급등,1,0
흐름 거래일,1,1
자동차 휘발유 제외 소매,0,1
공헌 활성화,0,1
물 전장 대비 거래,0,1
정보 고려 통화정책,0,1
상태 유지 물가,0,1
탄력 가계 기업 긴축,1,0
상승 구간 거래일 상승,1,0
거래 시작 장중 고점 저점,0,1
분석 달러원,0,1
금리 오버나이트 변동 금리,1,0
시장분석 매체 마켓,0,1
회의 금융시장,1,0
압력 작용 상당기간 높,1,0
국고채 국채,1,0
집계 코스피 전장 상승 코스닥,1,0
금융 불안 진정,1,0
적어도 종전 입장,1,0
상승 호주 국채,1,0
은행 외환딜러 수급,0,1
발표 국고채 발행,1,0
채권 운용역 통안채,1,0
움직임 다음,0,1
장기 금리 약세,0,1
통안채 모집,0,1
국고10년 지표물 금리,0,1
채권시장 국채 수익률 거래일 통화정책,0,1
하락 안전자산 미국 국채 가격,1,0
전장 축소 국채 수익률,1,0
거래 금리 전장 대비 금리,0,1
수익률 민간,1,0
금리 하락 연동 상승 출발,1,0
끝 실업보험청구 자수 계절조정 기준,1,0
기준 분기 국내총생산,0,1
약세 수급,0,1
제기 채권,1,0
서비스업 내수,0,1
지난주 금요일 오후,0,1
집중 오전 뉴욕,1,0
연준 월간,0,1
국채 일본,0,1
국채 직접 인수,1,0
커브 스티프닝 장세,1,0
흐름 외화자금 시장,1,0
유인 제고,0,1
종목 매매 구분 방법 의사결정,1,0
상하이 종합 스위스 달러원 코스피200,0,1
투자 행위 결과,1,0
금융 내구재 의류 내구재,1,0
제조업 PMI 중국 차이신 제조업,1,0
경제 일정 이벤트,1,0
투자자 투자 판단 참고,1,0
미국 도표 미국,1,0
성과 비교 MSCI,0,1
SP 제조업,1,0
미국 뉴욕 제조업,0,1
동향 일자,0,1
증권 투자 증권 경제,1,0
투자 주택 허가 축,0,1
fed 회의 금리 인하,0,1
거래 수출 수입,0,1
엔달러 평균 기말,1,0
기말 투자 증권 경제분석,1,0
투자 고정 투자 건설,1,0
원달러 한국은행 한국은행 코스피 거래대금,0,1
유형 지역,0,1
투자자 투자 권유,0,1
자금 동향 ETF,1,0
금융시장 fed 금리,0,1
무역협회 투자,1,0
내용 관련 투자자 투자 권유,1,0
리포트 친환경 경영 사회 공헌,1,0
대중 수입,0,1
환율 전장 하락,0,1
거래일 오후 기준 하락 통화정책,1,0
반발 매도,1,0
금리 금리 미국 미국,1,0
오후 기준 전장 하락,0,1
전장 거래 역전폭,0,1
거래량 한국자금중개 위안 달러원 틱차트,1,0
금융서비스 의결,0,1
위안 언저리 호가,0,1
상승세 미국 연방준비제도,0,1
하방 변동성,1,0
매수세 유입 달러원,0,1
고평가 저작권,1,0
판단 저작권 무단,0,1
증가율 개선,0,1
금리 개혁 추진계획,0,1
압력 제공,0,1
금리 미국 발표,1,0
국채시장 기준 역할,0,1
출처 달러엔,0,1
국채 금리 결정 입찰,1,0
달러화가치 상승 달러인덱스 전장 대비,1,0
국채 금리 고시금리 종목명 금일,0,1
국채선물 거래 거래일,0,1
외환시장 오후 달러화 대비,1,0
입찰 강세 폭,0,1
방향 결정 재료,1,0
소매 판매 생산자 물가,0,1
압력 달러원환율,0,1
금리 영향력,1,0
많이 분위기,0,1
지속 전월,0,1
유럽중앙은행 정례,0,1
재정 공자 기금 기금,1,0
목표 범위 적절,1,0
이하 여신 비율,1,0
국고채 입찰 가중평균 금리,1,0
국채 금리 증권사 채권딜러,0,1
높 상승 통화스와프 금리,0,1
원화 비중,0,1
기준금리 인상 상승,1,0
오전 달러위안 거래 기준환율 전장,0,1
종가 틱 거래,1,0
달러화 사이 등락,1,0
금통위 결과 확인,1,0
순매수 오후 시장참가자,1,0
장기구간 많이 커브 플래트닝,1,0
대응 의미,0,1
준비금 추가,0,1
비농업부문 고용 증가 발표 마켓,1,0
본회의 금융기관,1,0
시작 유로화,1,0
외환시장 달러화 급등 거래,0,1
등락 비교 원화,0,1
외국인 증권 계약 계약 순매수,0,1
대비 변동 없이 고시,0,1
시장참가자 빠르,0,1
시작 소폭 유지 국고채,0,1
발행물량 시장,1,0
부가 발표 수출입,1,0
전원 동결,0,1
상승 폭 추가 확대,1,0
주목 금일 국채선물,1,0
기대감 국채선물,0,1
금리 부 자산,1,0
국고10년 지표물 출발,1,0
약세 출발 채권시장 국채선물,0,1
순매도 관련 역송금 수요,1,0
