ngram,hawkish,dovish
방망이,0,1
좋 사실,0,1
개발 아파트,1,0
포인트 외국인 기관 순매수 개인,1,0
프리미엄 뉴욕 금융시장,0,1
전날 하락 국고채 금리,1,0
고시 하락 거래 국고30년 물,0,1
실적 증권사 곳,1,0
금통위 만장일치 기준금리 동결,1,0
다소 제한,1,0
글로벌 강세 환시 달러화,1,0
저점 차이 틱 미결제약정 전날,0,1
기준 전날 가량 상승,1,0
상승 스와프,0,1
차별화 원화,1,0
상승 엔유로 달러환율 하락,1,0
국고채 금리 한국은행,0,1
출발 국고10년 지표물,1,0
금리 대비 하락 금리,0,1
발행 계열사,0,1
매수 재료,1,0
채권딜러 월말,0,1
금리 차익거래,0,1
한은 환매 조건부 증권,1,0
국고30년 물 통안채 금리 하락,1,0
기준금리 인하 단기,1,0
하락 하락 거래 국채선물,0,1
운용 기대,0,1
주말 상승,1,0
외국인 주식 순매도 규모,1,0
하락 금리 거래 국채선물,0,1
못 진단,0,1
흑자 추세,1,0
환시 달러화 하락 출발,1,0
흐름 은행 외환딜러,1,0
취급액 잔액,0,1
결정 신종 코로나 바이러스,1,0
고점 상승,0,1
여신 전문 금융업 상호 금융업,0,1
여 전업,0,1
대기업 은행 대출,1,0
한국은행 비롯,1,0
기준 총수 금리 대출,0,1
주택담보대출 가이드 금리,0,1
저축은행 작년,1,0
순매수 장중,1,0
상승 고시 거래,1,0
낙찰 주말,0,1
인플레이션 긴축 통화정책,0,1
보고서 중앙은행,1,0
증가 은행 가계,1,0
한국은행 지난해 분기,0,1
변동성 큰 에너지 식품 제외,0,1
총액 대출,0,1
유지 종전,1,0
어치 만기,0,1
여전히 높 유지,1,0
단지 사업,1,0
하락 다우존스 산업,0,1
기준금리 당초,0,1
코스피지수 전날 포인트 장,1,0
전날 이상,1,0
채권 왕 빌,1,0
국가 리스크,0,1
Fed 이틀 FOMC,1,0
인상 다음,0,1
성장률 한국은행,0,1
전날 출발,1,0
전날 포인트 개인,1,0
전세금 보증,0,1
사모펀드 부동산,1,0
금 펀드 수익률,1,0
차례 지준율,0,1
기사 제목,1,0
직접 개발,0,1
비판 정도,1,0
비교적 잘,1,0
정성 자산운용 알파 운용,0,1
중국 편입,0,1
분류 발표,0,1
주주 청약,1,0
평균 임금 전월 증가,0,1
금전 입,1,0
상승률 팬데믹 이전,1,0
지방 부진 가계 대출 증가,0,1
앞 인하 속도 신중히 결정,1,0
경제 안 보상,0,2
토지 비,0,1
사랑 카드,0,1
고시 시점,2,0
국내 채권전문가,0,1
중앙은행 작년,0,1
포인트 거래 지수 포인트 하락,0,1
포근,1,0
연방공개시장위원회 이틀,0,1
개선 구간,1,0
가입 유지,0,1
자동 기기 출금,0,1
소폭 하락 상승,1,0
추가 금리 인하 가능,1,0
슈퍼 코어 서비스,1,0
추첨제 공급,1,0
전장 포인트 마감 지수 거래일,1,0
생산 생산,0,1
이자수익 비중,1,0
통과 가운데,1,0
기업 가장 큰,0,1
자산 기반,1,0
통화정책방향회의 기준금리 조정,0,1
층 가구 조성,0,1
연착륙 기대 미국,0,1
시장 호조,0,1
산출 높 장기,1,0
혼자 어치 순매수,0,1
좀 신중,1,0
압박 인플레이션,0,1
미련,1,0
전날 유가증권시장,1,0
긴축 우려 국내,1,0
미국 신종 코로나 바이러스 감염증,1,0
폴리오,1,0
미국 중앙은행 이사,0,1
땡 부동산 한국 경제 신문,1,0
하락 원달러환율 물,1,0
MSCI 신흥지수 ETF 상승 원달러환율,0,1
코스피지수 하단,0,1
강화 결과,0,1
현황 작년,1,0
디지털 기술 활용,0,1
반 트리 호텔 한경 포럼,1,0
청년 원가 주택,0,1
발생 대형,0,1
기준금리 포인트 인상 금리 인상,1,0
같이 말 윤,1,0
인테리어 업체,0,1
집계 시작 최고치,1,0
그렇 주식,1,0
딜링룸 사진 뉴스,0,1
발표 서비스업 PMI,0,1
심화 설명,1,0
발생 Fed,1,0
이미 상당,1,0
확보 판단,1,0
자산운용 짐 캐,0,1
시장 인상 베팅,0,1
딥 워터,0,1
가중 지수,1,0
수치 감소,1,0
안팎 지난해,0,1
안 이상,1,0
지수 나스닥 상승 거래,0,1
미래 시점,1,0
부양책 중국 경제,0,1
보합권 좁,1,0
중국 고율,1,0
최고경영자 지난달,0,1
아쿠,1,0
알파벳 이상,0,1
인플레이션 기대 상승,1,0
국내 물론,1,0
조치 고려,0,1
모습 작년,1,0
기관 외국인 어치 어치,0,1
미국 국채 금리 발행,1,0
금리 리테일,0,1
많 주요국 장기 금리,1,0
투자 수요 확인,1,0
틱차트 고시금리 국고채,0,1
엔유로 부총리,0,1
설비 투자 글로벌 공급,2,0
금리 확정 최초 제시,0,1
순매수 오후 외환딜러 달러원환율,1,0
이유 기사 인포맥스,0,1
양방향 수급 소화,1,0
긴축 완전,0,1
한은 공동 세미나,0,1
발표 장중 동향 국고채,1,0
압력 불구 환율,1,0
채권 경매 일정 결과,0,1
동일 만기 민평 대비 낮,0,1
중국 코로나 방역 완화,1,0
전날 달러원,1,0
언급 은행권,0,1
계약 간밤 미국,1,0
장기 금리 상단,1,0
혼조세 달러인덱스,1,0
국채 고정,1,0
국제 금융시장 코로나 전개,1,0
계약 국채선물 계약 순매도 국채선물,0,1
상승 상승 증권사 스와프 딜러,1,0
금리 오전 민간평가사 금리 거래,0,1
회의 경제 금융 리스크 대응,1,0
고용 크 폭 취업자수,0,1
약세 분위기 가운데,0,1
가량 금리 인상,0,1
차관 회의 개최,0,1
상승 거래 통화정책,0,1
잉여 재정방출 통안계정,0,1
동시 금리 인상,1,0
아시아 시장 달러인덱스 선 하락,0,1
국채 금리 상향 돌파,1,0
개장 직후 국채선물,1,0
국고채 금리 최종호가,1,0
외환딜러 달러원환율 사이,1,0
세입 통안채,1,1
외환딜러 달러원환율 사이 등락,0,1
형태 복제 배포,0,1
정확 완전 보장 없이,2,0
작성자 조사,0,1
일정 이벤트 발표 컨센서스,1,0
계열회사 관계 금융투자 분석 작성,0,1
실업률 미국 평균,0,1
PMI 기준 중국,0,1
작성 제공 정보 완전 정확,1,0
속보치 잠정치 확정치 원자재,1,0
주요 경제 동향 연도,0,1
서비스업 생산 소비재 판매 선행,1,0
투자 건설 설비 지식재산,0,1
fed 회의 결과,0,1
종목별 투자의견 투자 판단 단계,1,0
유지 서비스업,1,0
우축 기준,1,0
사회 기준 환경 클린에너지 자원,0,1
작성자 승재,1,0
한국 수출 전년 동기,1,0
마감 유로달러환율 전장 유로엔 환율,0,1
상방 압력 강하,1,0
분위기 외환시장,0,1
종가 기준 달러원,1,0
마이너스 구간 전장,0,1
평균 직접 낙찰률 입찰 평균,0,1
연휴 국채 금리,1,0
수익률 역전폭 전주,0,1
거래일 소폭 국채 금리 가격,1,0
간밤 달러엔,0,1
축소 장기물,1,0
등락 금년 연간 소비자 물가,0,1
기사 확인 기사,1,0
점도표 추가 금리 인상,0,1
관계자 주말 지준,1,0
유입 변동성,0,1
요인 가격,0,1
흐름 미국 경제,1,0
국채 금리 일본,1,0
상승률 부합,1,0
역전폭 저작권,1,0
동결 배제,1,0
달러화가치 상승 시각 달러인덱스 전장,1,0
고위 관계자 통화정책 발언,1,0
순매수 국채선물 포인트 전체,0,1
국채선물 포인트 장,0,1
통화 달러화가치 달러인덱스 전주,0,1
순매도 국채선물 포인트,2,0
달러인덱스 추이 출처 달러엔 전주,0,1
소비 전기,0,1
대비 포인트 거래 달러인덱스,0,1
감소 뉴욕,0,1
인 정도,0,1
달러엔 환율 전장 대비 상승,0,1
위안 위안 상승,0,1
연내 회로,1,0
기준 전년 동월 대비 상승,0,1
흐름 대외,1,0
이코노미스트 견해,1,0
선물환 매수,1,0
지난달 국내은행,0,1
국채선물 외국인 국채선물,0,1
높 국내 금리,1,0
지준 증가 국고여유자금 환수 공자,1,0
저점 인식 매수,0,1
반영 대비 출발 장초,1,0
BEI 확대,0,1
내년 분기 기준금리 인하,0,1
마감 증권사 채권딜러,1,0
중반 다시,1,0
매수 수출업체,1,0
국고3년 지표물 출발,0,1
모습 통화스와프,0,1
비롯 주요국 장기 금리,1,0
마감 하락 시중은행 스와프 딜러,0,1
완화 통화정책 운용,0,1
계약 국채선물 대비 틱 외국인,1,0
전장 뉴욕장 대비,1,0
캐피탈사 자산 건전성,1,0
금리 대비 변동,1,0
딜러 달러화 원선 사이 미국,1,0
시중은행 딜러 어제,1,0
오전 달러엔 환율,1,0
외환시장 엔원 재정환율,1,1
달러화 역외시장,1,0
지속 채권시장 국채선물 오후 대비,1,0
중립 스탠스,1,0
지준 증가 한은 RP,1,0
어치 주식 순매도 달러엔,1,0
소식 국채선물,0,1
매매동향 연동,1,0
기금 환수 기타,1,0
부의장 매파 발언,1,0
주식시장 외국인 투자자,0,1
장중 매수,2,0
수량 계약 고시금리 국고채,1,0
전반 롱심리,1,0
다우존스 증권,0,1
전환 강세,1,1
소비자 동향 지수 주요 지수,0,1
채권 운용역 기준금리,0,1
무난 거래일 재정방출,1,0
금융투자 계약 시장,1,0
응찰액 응찰 금리,0,1
정책 금리 대출상품,0,1
오전 거래일 거래 달러원환율,1,0
디폴트 비율,1,0
낙폭 소폭 축소,1,0
달러원 원대 후반,0,1
출발 오전 장,0,1
무역 협상 타결 기대,1,0
대비 지표물 하락 거래 시작,0,1
참가자 무역,0,1
호조 무역,0,1
미국 중국 고위급 무역,1,0
지수 경제 심리 지수 기업,1,0
국채 금리 금리 하락 거래,1,0
오후 하락 시중은행,1,0
추가 장,1,0
단순 매입 시행,1,0
선별적 미시,1,0
압력 낮 통화정책,1,0
금리 결정 대기,0,1
국채선물 오후 대비 틱 외국인,0,1
하락 개장 개장후,1,0
고민 기사 인포맥스,1,0
건전성 선진 추진단 회의,1,0
반기 네고물량,1,0
금리 지표물 기준 민간평가사,1,0
채권시장 지정학,1,0
부족 지준 수도 부족,1,0
수도 부족 하루 콜,1,0
구간 분포 부분 낙찰률,1,0
소식 지지,0,1
관측 이코노미스트,0,1
만기 지준 세입,0,1
유지 성장 물가,1,0
금리 추이 출처,1,0
중립 금리 낮,0,1
연동 스와프,1,0
순매수 은행 계약 오후,0,2
국고채 민간평가사 고시금리 높,1,0
꾸준 무난 수급,1,0
축소 구간 상승,1,0
임금 상승률 기대,1,0
출발 국채선물 장 초반,0,1
지표물 기준 대비 상승 지표물,0,1
시장 달러원 물 주말,1,0
증권 계약 시장참가자,1,0
흐름 주목 증권사,1,0
미국 국채 금리 지난주,1,0
대비 최종호가,1,0
자금조정예금 기타 지준 감소,1,0
상승 외국인 계약 금융투자,1,0
국고채 금리 하락 채권시장 국고채,1,0
해외 자산유동화증권 발행,0,1
국채선물 오후 전 거래일,0,1
손해율 지난해,1,0
코스피 코스닥 달러원,0,1
기준 상승 국고채,0,1
은행 계약 순매도 증권사 채권딜러,0,1
암호화폐,1,0
책임 최종,0,1
생산자 물가 전년,1,0
고위 인사 발언,0,1
전반 위험 선호,1,0
모멘텀 확인,0,1
말 마켓,0,1
창고증권,1,0
규제 강화 움직임,1,0
뉴욕증시 하락 위험,1,0
과도 수익 추구,0,1
거래일 대비 포인트 기록 코스피,0,1
건수 분석,1,0
장 지수 전장 포인트,0,1
경기 빠르 회복,1,0
추진 한편,0,1
추가 시행,0,1
자유 대출,0,1
방어주 역할,1,0
입장 정부,1,0
거래법,1,0
비교 한국,0,1
관련 규제 강화,0,1
하락 미국 뉴욕증시,0,1
시장 테이퍼링,1,0
지수 하락 마감 기술주,0,1
발언 미국 연방준비제도,1,0
위주 대응,1,0
지양 필요,0,1
중환자실,1,0
한국은행 올해 기준금리,0,1
만장일치 승인,1,0
성수 금융 국회,0,1
금지 연장,0,1
증가 수급,1,0
수급 여건 주목,1,0
성장주 밸류에이션,1,0
주식 글로벌,0,1
빚 내서,0,1
기계 서비스업,1,0
대비 포인트 거래 선 출발,0,1
채권 매입 규모 유로,1,0
홈 적금,1,0
대비 지수선물 나스닥선물,1,0
은행장 문책,1,0
추가 부양책 통과,0,1
등락 중,0,1
사태 관련 제재,1,0
고려 원달러환율 거래일,0,1
은행 이달,0,1
한편 거래량 거래대금,0,1
매수세 다시,0,1
포장 배달,1,0
상승률 전월 대비 기록,0,1
지난해 카드론,1,0
일 인도분 서부텍사스산원유,1,0
집합 금지 조치,0,1
조달 자금 대상 산출 시장,1,0
올해 회의,1,0
개발 생산,0,1
보험사 건전성 지표,1,0
부동 산원 기준 전국 아파트,1,0
심각 경기 침체,1,0
전년 동기 대비 감소 일,0,1
단위 가입,1,0
가구 업계,0,1
국채 ETF 자금,1,0
반복 롤러코스터,1,0
전쟁 물가,1,0
양도소득세 배제,0,1
한시적 공매도,0,1
에스토니아 리투아니아,1,0
실적발표 상반기,1,0
주택담보대출 이용 고객,1,0
보수 투자 기조,1,0
기간 가계 대출,1,0
제고 최선,1,0
가중 미국,1,0
하락 위안화 약세,0,1
금융 후보자,0,1
테이퍼링 기준,1,0
코로나 입원,0,1
공익처분,0,1
나스닥지수 전일,1,0
대출 입주,0,1
대출 한도 연소득 이내,0,1
오후 미 국채 금리,1,0
연방공개시장위원회 결과 발표,1,0
사람 백신,1,0
주식시장 달리,0,1
미국 블루칩 중심,1,0
향후 간 예상 인플레이션율,1,0
이날 인터뷰,0,1
일정 연방공개시장위원회,1,0
코픽스 공시,0,1
검장,1,0
기조 중립,1,0
전환 현재,1,0
금리 장단기,1,0
물가 상승률 미국,1,0
발생 공시,1,0
이달 테이퍼링,1,0
내년도 가계,1,0
전국 중소기업,0,1
감소 다우존스,1,0
감소 다우존스 집계,1,0
긴축 예상,0,1
유럽중앙은행 자산,1,0
포인트 정도 상승,0,1
부동산정보 서비스,1,0
금리 국채선물시장 흐름,0,1
자산 보호,0,1
악화 자금,1,0
한국 시리즈,1,0
진행 부총리,0,1
미국 중국 무역 분쟁,1,0
공기 청정,0,1
주택 경기 하락,0,1
운용 기간 국내 주식형펀드,0,1
관세 부과 계획 발표,0,1
입 국장 면세점,0,1
보우,0,1
기대 물가 상승률 하락,0,1
정부 전방위,0,1
거래일 비교 틱 상승 거래,0,1
상승 연체,1,0
분야 우수,0,1
한계 대출 금리 현행,1,0
중개업소 관계자,0,1
금융시장 한은,1,0
대책 발표 정부,0,1
미국 연방준비제도 자산,0,1
마이너스통장대출 한도,0,1
앱 셀프 뱅크,0,1
사진 달러환율 반대 중심,1,0
경로 대체로 부합,1,0
원달러환율 달러화,1,0
대출 연체율 포인트 상승,1,0
연관 지어,0,1
전주 낙폭,0,1
반면 물가,0,1
한은 통화정책 민감 국고채 금리,1,0
모회사 알파벳 주가,1,0
정기적금 출시,1,0
지역 지진,0,1
마지막 본회의,0,1
숙박 음식점 업 취업자,1,0
이후 배,0,1
장관 중소기업,0,1
건축 업자,1,0
펀드 주,0,1
기술특례상장,0,1
역대 급 실적,0,1
정지 가처분,1,0
상반기 곳,0,1
뒤 의장,1,0
안심 통장,1,0
인하 금융위기,0,1
금융 애로 사항,1,0
인플레이션 헷지,1,0
분쟁 조정 절차,0,1
규모 국채 발행,0,1
회장 대표,0,1
규제 완화 요청,0,1
대표 대표 대표,0,1
부동산 주식 투자,1,0
대출 포함 기타,1,0
국가 프로젝트,0,1
코로나 바이러스 감염증 확산 우려,0,1
간 매출,0,1
매각 수익,1,0
스태프,1,0
중소기업 특화 금융투자회사,0,1
언론 트럼프,1,0
협상 중국,0,1
국내 주식형펀드 평균,1,0
갈등 브렉시트,0,1
상품 보험료 납입액,0,1
주차 은행,0,1
연방준비제도 비둘기,1,0
특히 국채 금리,1,0
초과지급준비금금리,0,1
관세 부과 중단,0,1
연방 공개시장,0,1
협력 사업비,0,1
소비 증가 흐름 수출,0,1
회사채 투기등급,0,1
평화 체제 구축,0,1
적금 체크카드,0,1
공모펀드 설정액 감소,1,0
상각 조건부,1,0
결승,0,1
연준 너무,1,0
초저금리 특별대출,0,1
매우 주의,1,0
규모 장기 특별 국채 발행,1,0
직항,0,1
진전 확신,1,0
야당 총선,0,1
금리 결정 외환시장,1,0
금리 기록 페드워치 연방기금,0,1
미국 데이터,0,1
우주 기업,1,0
ETF 상품 출시,1,0
부각 환율,0,1
국고채 시장 내외,1,0
순매수 개인 홀로,0,1
지난달 뚝,0,1
소비 여력 계속,1,0
뉴욕 연방준비은행총재 발언,0,1
안전자산 도피,0,1
증시 영향력 크,0,1
의장 연방준비은행,0,1
지역 포트폴리오,0,1
역할 국채,1,0
총괄 선거,1,0
긴장 확대,0,1
엔화 노출 ETF,1,0
인플레이션 지금,1,0
반도체 기업 텔,1,0
상승 미국 분기,1,0
인공지능 액티브 ETF,1,0
혁신당,0,1
궤도 정체,0,1
인하 횟수 축소,1,0
부츠,0,1
하반기 금리 인하 본격,0,1
긴축 통화정책 기조,0,1
서부텍사스산원유 거래일 달러 상승,0,1
일 유동화 거래 주관,0,1
주식 매매 보조 프로그램 TV,0,1
양호 보통 악화,0,1
희망 금리 밴드 개별,0,1
연일 구두 개입,0,1
사진 간밤 미국 금리 상승,0,1
일본 환율,1,0
목표 수준 지속,1,0
상한가 없,0,1
주식시장 연초 대비 상승률,1,0
서부텍사스산원유 달러 배럴 달러,1,0
지난달 말 기준 집계,1,0
대학원 명예 교수,1,0
채권 운용팀,0,1
만기 국채 경매 부진,0,1
무주택 신혼,1,0
순매수 국내 국고채 시장,0,1
완화 위험자산,0,1
탓 분석,0,1
확률 반영 기준금리,0,1
어닝미스,0,1
보도 전날,1,0
이유 아파트,1,0
희망 금리 밴드 고정 금리,1,0
금리 정도 인상,0,1
미리 설정,1,0
수석 고문,0,1
중소협력사 대상,1,0
진행 잭슨홀,1,0
고용 둔화 속도,0,1
미팅 의장 발언,0,1
역 캐리 부담,0,1
유입 미국 금리,1,0
고용 둔화 경기,1,0
낙폭 모습,1,0
일 엠피 닥터 코스닥,0,1
매입액 축소,0,1
완만 진전,0,1
달러원환율 물 전일 대비 하락,1,0
비례 배정,1,0
완화 매크로,1,0
상호 경협 경제 산업,0,1
투자 적기,1,0
이틀 일반,0,1
증권 회사채,0,1
전망 국채선물,1,0
지급 특별 조치,0,1
반영 주요,0,1
페드워치 기준 연방기금 금리선물,1,0
기준금리 인하 기업,0,1
추세 소비,1,0
소상공인 자영업자 종합 대책 발표,0,1
영빈관 하반기 경제정책 방향 역동,1,0
코스닥 하락세,1,0
이렇게 생각,1,0
발표 기업가치,1,0
인공지능 분야,0,1
원대 추가 하락,0,1
